DoY-2007  np  V  Vx  Vy  Vz  B  Bx  By  Bz       
      243.34459     6.62600   373.23000  -372.57000   -20.98100    -7.17200     4.73600     4.23000     1.84300    -1.05800
      243.34534     6.55600   374.38000  -373.69700   -21.61900    -6.76800     4.75000     4.30000     1.66600    -1.13200
      243.34608     6.34300   372.98000  -372.45800   -19.48700    -3.52600     4.73600     4.28700     1.58500    -1.21600
      243.34682     6.26900   374.32000  -373.60500   -21.91900    -7.41100     4.71700     4.29400     1.61000    -1.09400
      243.34756     6.62200   372.42000  -371.82400   -20.33900    -5.30400     4.63900     4.24700     1.50900    -1.09200
      243.34830     6.48000   374.13000  -373.36200   -22.71400    -7.40900     4.58000     4.20200     1.47400    -1.05200
      243.34904     6.58500   374.39000  -373.64000   -22.83400    -6.06300     4.64600     4.30800     1.28200    -1.16200
      243.34978     6.49600   376.05000  -375.37200   -22.32000    -3.38500     4.62700     4.22100     1.48900    -1.16900
      243.35052     6.36300   372.42000  -371.70500   -21.98400    -7.12700     4.65600     4.20500     1.59000    -1.20100
      243.35126     6.26900   374.56000  -373.90400   -21.62700    -5.00300     4.58900     4.17400     1.44000    -1.24000
      243.35200     6.30500   374.18000  -373.34200   -23.81000    -7.60100     4.57300     4.07200     1.63800    -1.27300
      243.35274     6.28700   376.66000  -375.87700   -23.11700    -7.25500     4.45900     4.13300      .90100    -1.39900
      243.35348     6.60600   375.10000  -374.31900   -23.88200    -4.07000     4.46400     4.14300      .83200    -1.42300
      243.35422     6.12800   378.08000  -377.01800   -27.45100    -7.03900     4.45900     4.11900      .79000    -1.50900
      243.35497     6.12200   375.74000  -374.89400   -24.62900    -4.98400     4.48500     4.08100      .91600    -1.59200
      243.35571     6.27100   377.58000  -376.62900   -25.73500    -7.55600     4.55900     4.09000     1.14300    -1.65200
      243.35645     5.70800   378.22000  -377.41600   -23.67200    -6.68500     4.59900     4.19900      .48200    -1.80300
      243.35719     6.28200   380.04000  -379.06100   -26.87100    -4.17700     4.57300     4.06500      .64500    -1.96800
      243.35793     6.42400   376.00000  -375.06300   -25.16400    -8.35500     4.53600     4.07900      .72700    -1.82400
      243.35867     6.34900   375.97000  -375.22700   -23.17700    -4.82500     4.54300     4.13900      .80100    -1.68500
      243.35941     6.49300   374.50000  -373.58500   -24.60300    -8.78600     4.50800     4.09600      .91900    -1.63700
      243.36015     6.35400   376.10000  -375.29500   -23.69500    -6.40300     4.56100     4.03900     1.15900    -1.75200
      243.36089     7.24500   373.87000  -373.27400   -19.84900    -7.17600     4.63000     4.02900     1.46600    -1.74400
      243.36163     6.43000   375.24000  -374.45900   -22.68600    -8.60000     4.76800     4.09300     1.67900    -1.77300
      243.36237     5.72100   379.12000  -378.46900   -21.76300    -4.43200     4.93700     4.17000     1.97600    -1.74400
      243.36311     5.66800   378.12000  -377.19300   -25.46200    -7.20200     4.71100     4.09600      .99600    -1.88300
      243.36385     5.79700   379.40000  -378.38900   -26.75200    -7.35300     4.94200     4.47400     -.09800    -2.05900
      243.36459     6.24600   380.59000  -379.35900   -30.31500    -4.21300     4.91100     4.34400     -.14500    -2.28000
      243.36534     5.96700   378.87000  -377.32600   -32.28600   -11.26200     5.02900     4.51000     -.11100    -2.19200
      243.36608     5.85450   376.80500  -375.21100   -32.49100   -11.90200     5.06200     4.59500     -.30400    -2.08500
      243.36682     5.74200   374.74000  -373.09600   -32.69600   -12.54200     5.15100     4.52600      .12200    -2.35700
      243.36756     5.67100   380.35000  -379.33000   -26.23900    -9.35100     5.17300     4.49400      .98100    -2.35200
      243.36830     6.04400   379.16000  -378.10700   -27.67800    -5.64800     5.34700     4.75100     1.26800    -2.08300
      243.36904     5.43300   374.91000  -373.93400   -25.20300    -9.94000     5.27400     4.68400     1.52600    -1.82000
      243.36978     6.29000   382.31000  -381.50500   -24.30700    -4.64100     5.10400     4.41500     1.85200    -1.73800
      243.37052     6.03100   381.38000  -380.17700   -28.07800   -11.35900     5.09600     4.56400     1.25100    -1.86300
      243.37126     5.78100   379.72000  -378.64300   -27.66000    -6.96100     4.91300     4.54300     1.45500    -1.14100
      243.37200     6.24400   380.55000  -379.68200   -25.46600    -3.52400     4.82600     4.50300     1.52700     -.79300
      243.37274     6.06400   382.92000  -381.85300   -28.19300    -4.20300     4.89300     4.52900     1.74000     -.40500
      243.37348     5.75300   379.24000  -378.63900   -21.21700     1.22200     4.79500     4.29200     2.07700      .00300
      243.37422     6.20900   383.72000  -383.08500   -21.81500     2.73500     4.85400     4.29500     2.05700      .45800
      243.37497     5.06800   372.86000  -372.39900   -18.55000     -.49900     5.16000     4.72900     2.04300     -.22700
      243.37571     5.08800   374.31000  -373.81600   -19.13600     1.34200     4.78300     4.03100     1.78000    -1.56800
      243.37645     5.49800   379.42000  -378.39600   -25.34700   -11.54400     5.08000     4.44700     1.98700    -1.40600
      243.37719     4.86000   373.95000  -373.34400   -20.03900    -7.26600     5.13600     4.54800     2.10000     -.90300
      243.37793     5.31800   371.86000  -371.13100   -21.31300    -9.39100     5.10200     4.54400     1.88100    -1.30900
      243.37867     5.23900   374.12000  -373.30900   -23.35700    -7.79000     5.20300     4.56900     2.40600     -.00300
      243.37941     5.15300   372.38000  -372.10600   -11.63000     8.33800     5.07500     4.49700     2.32300      .25600
      243.38015     5.41500   371.76000  -371.46000   -14.82200      .79900     5.07700     4.44400     2.43200     -.27300
      243.38089     5.44000   369.63000  -369.42200   -12.27400     1.36100     5.09100     4.60900     2.13100     -.26100
      243.38163     4.86700   372.05000  -371.53500   -19.64400     -.37900     5.04800     4.61500     2.03200     -.07200
      243.38237     5.19500   369.47000  -369.19600   -14.09700     2.10300     5.14600     4.65700     2.16600     -.15400
      243.38311     5.43600   373.13000  -372.66600   -18.51600      .37800     5.15100     4.66400     2.16100     -.10800
      243.38385     5.44100   367.77000  -367.28900   -18.69200    -1.57500     5.06300     4.56900     2.15700     -.18000
      243.38459     5.26300   369.74000  -369.38800   -15.89800     2.52800     5.07600     4.63900     2.04000     -.19800
      243.38534     5.47400   368.84000  -368.52700   -15.20000    -1.03500     5.05600     4.43600     2.37700     -.00800
      243.38608     4.82900   371.43000  -370.95100   -18.79000     -.54600     5.08500     4.25200     2.77900      .06200
      243.38682     5.50800   370.12000  -369.77300   -15.90000     1.02200     5.09900     4.25700     2.79300      .00000
      243.38756     5.19400   372.02000  -371.66000   -15.85500    -4.27600     5.09700     4.38100     2.58900     -.26000
      243.38830     5.26300   370.31000  -370.05900   -13.56400      .13700     5.07300     4.38700     2.53900     -.14900
      243.38904     5.21350   370.79500  -370.52400   -14.18750     -.09050     5.02800     4.27400     2.63900     -.10500
      243.38978     5.16400   371.28000  -370.98900   -14.81100     -.31800     4.92500     4.27300     2.30400     -.22900
      243.39052     5.34100   372.26000  -371.77850   -18.15150    -3.25100     4.46600     4.23800     -.04900    -1.31900
      243.39126     5.51800   373.24000  -372.56800   -21.49200    -6.18400     4.68500     4.39000     -.29900    -1.53600
      243.39200     5.51200   373.03000  -372.42500   -20.79300    -4.30100     4.82500     4.28100     -.47200    -2.06100
      243.39274     6.09800   380.09000  -378.81000   -30.18600    -7.64600     4.49800     3.82600     -.52700    -2.21600
      243.39348     5.78700   375.91000  -375.17600   -23.23900    -3.34600     4.76900     4.38600     -.66600    -1.68100
      243.39422     6.25400   378.44000  -377.62000   -24.26700    -5.34400     4.77100     4.37100     -.43500    -1.74600
      243.39497     5.55600   376.74000  -375.43900   -30.43700    -7.48300     4.62800     3.98800     -.84600    -2.10700
      243.39571     6.23800   383.12000  -381.75000   -32.13100    -3.67600     4.26600     3.21700    -1.49600    -2.35200
      243.39645     5.88300   380.66000  -379.29500   -31.65200    -5.93600     4.31200     3.48600    -1.34200    -2.14100
      243.39719     5.84700   379.57000  -378.53200   -27.96300    -2.70500     4.63800     4.02800     -.95500    -2.07900
      243.39793     6.21700   377.56000  -376.57000   -26.85100    -4.96600     4.78800     4.30000     -.80300    -1.93800
      243.39867     5.67800   379.26000  -378.07500   -29.00900    -7.29000     4.81300     4.37000     -.60700    -1.91600
      243.39941     5.92800   376.07000  -375.29200   -24.14300    -1.83600     4.80000     4.33700     -.63900    -1.94800
      243.40015     5.89900   377.23000  -376.31700   -25.81900    -4.48900     4.77700     4.37800     -.47400    -1.81700
      243.40089     6.00400   375.27000  -374.74300   -19.88100    -1.32200     4.80400     4.27700     -.64500    -2.08400
      243.40163     5.94200   377.91000  -376.79000   -27.96600    -7.86900     4.82000     4.30300     -.58500    -2.08200
      243.40237     5.85400   375.98000  -374.76500   -28.83500    -9.12500     4.76300     4.20500     -.58300    -2.15100
      243.40311     5.81900   379.49000  -378.67000   -24.89500    -2.21400     4.80100     4.30700     -.47500    -2.05100
      243.40385     5.95900   377.63000  -376.60700   -27.07200    -6.11000     4.80400     4.31700     -.46800    -2.04000
      243.40459     5.97500   378.52000  -377.62100   -25.57300    -5.20500     4.85200     4.42200      .18700    -1.97000
      243.40534     6.20500   375.10000  -374.24800   -24.00000    -7.67600     4.67300     4.06800     -.90200    -2.06800
      243.40608     5.58200   378.69000  -377.38700   -29.99000    -9.10800     4.70100     4.07600    -1.05500    -2.08000
      243.40682     5.63200   377.74000  -376.66200   -27.85600    -6.26400     4.68200     4.12700     -.92300    -2.00000
      243.40756     5.95800   378.70000  -377.56600   -28.67700    -6.00800     4.70000     4.19900    -1.02300    -1.82800
      243.40830     5.62700   378.03000  -377.10900   -26.15100    -3.57900     4.74100     4.28500     -.72800    -1.88300
      243.40904     6.14900   377.37000  -376.31600   -27.77300    -5.08400     4.74400     4.25500     -.68200    -1.97000
      243.40978     5.74900   376.21000  -374.93400   -29.48500    -9.56000     4.73400     4.17500     -.20700    -2.19700
      243.41052     5.96000   378.08000  -377.07800   -27.30800    -3.21000     4.74500     4.03800     -.23800    -2.46800
      243.41126     5.88000   377.28000  -376.16900   -28.04600    -7.04900     4.73800     4.10000      .33200    -2.34500
      243.41200     5.97900   377.06000  -375.92550   -28.26050    -7.41550     4.78400     4.21500      .14800    -2.25200
      243.41274     6.07800   376.84000  -375.68200   -28.47500    -7.78200     4.89000     4.27100      .50300    -2.28400
      243.41348     4.85800   373.08000  -372.26400   -23.29000    -8.02900     4.83500     3.70000     1.69400    -2.56200
      243.41422     5.24200   372.59000  -372.19800   -16.29800    -5.34900     4.99400     3.93500     1.77300    -2.49100
      243.41497     5.24900   370.44000  -369.76700   -20.23300    -9.42600     5.32900     4.06200     2.18400    -2.57200
      243.41571     4.82300   373.79000  -373.51400   -13.27100    -5.30100     5.08700     3.70300     2.16700    -2.70000
      243.41645     4.92200   370.86000  -370.20300   -18.41000   -12.10900     5.07600     3.66500     2.25700    -2.68400
      243.41719     4.92600   373.82000  -373.23400   -18.51600    -9.71900     5.10200     3.56600     2.50100    -2.64800
